year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade
2014,Eric Ebron,Eric,Ebron,TE,6,4.0000,76.0000,250,0.0000,0.0000,4.6,0.0,0.0,0.0,0.0,32.0,120.0,24.0,1.0,North Carolina,0,10,10,0.0,6.4
2014,Kasim Edebali,Kasim,Edebali,DE,6,2.0000,74.0000,253,0.0000,0.0000,4.79,0.0,0.0,0.0,7.2,34.5,115.0,19.0,0.0,Boston College,0,0,0,0.0,5.1
2014,Kadeem Edwards,Kadeem,Edwards,OG,6,4.0000,76.0000,313,0.0000,0.0000,5.25,0.0,0.0,4.82,7.95,27.0,99.0,26.0,5.0,Tennessee St.,0,15,15,0.0,5.0
2014,Bruce Ellington,Bruce,Ellington,WR,5,9.0000,69.0000,197,0.0000,0.0000,4.45,0.0,0.0,3.95,6.69,39.5,120.0,15.0,4.0,South Carolina,0,10,10,0.0,5.4
2014,Justin Ellis,Justin,Ellis,DT,6,1.0000,73.0000,334,0.0000,0.0000,5.27,0.0,0.0,0.0,7.81,28.0,92.0,25.0,4.0,Louisiana Tech,0,11,11,0.0,4.8
2014,IK Enemkpali,IK,Enemkpali,DE,6,1.0000,73.0000,261,0.0000,0.0000,5.01,0.0,0.0,0.0,7.67,34.0,112.0,28.0,7.0,Louisiana Tech,0,18,18,0.0,5.1
2014,Quincy Enunwa,Quincy,Enunwa,WR,6,2.0000,74.0000,225,0.0000,0.0000,4.45,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,Nebraska,0,17,17,0.0,4.8
2014,Mike Evans,Mike,Evans,WR,6,5.0000,77.0000,231,0.0000,0.0000,4.53,0.0,0.0,4.26,7.08,37.0,0.0,12.0,1.0,Texas A&M,0,7,7,0.0,6.2
2014,Shaq Evans,Shaq,Evans,WR,6,1.0000,73.0000,213,0.0000,0.0000,4.51,0.0,0.0,4.21,7.07,34.5,122.0,13.0,4.0,UCLA,0,19,19,0.0,5.3
2014,Antone Exum,Antone,Exum,CB,6,0.0000,72.0000,213,0.0000,0.0000,4.59,0.0,0.0,4.13,7.05,35.0,117.0,17.0,6.0,Virginia Tech,0,22,22,0.0,5.4
2014,David Fales,David,Fales,QB,6,2.0000,74.0000,212,0.0000,0.0000,4.99,0.0,0.0,4.5,7.55,28.0,103.0,0.0,6.0,San Jose St.,0,23,23,0.0,5.2
2014,Matt Feiler,Matt,Feiler,OT,6,6.0000,78.0000,330,0.0000,0.0000,5.37,0.0,0.0,4.86,8.13,26.5,103.0,36.0,0.0,Bloomsburg,0,0,0,0.0,4.6
2014,Anthony Fera,Anthony,Fera,K,6,1.0000,73.0000,211,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0,0,0,0.0,5.0
2014,Ego Ferguson,Ego,Ferguson,DT,6,3.0000,75.0000,315,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,LSU,0,19,19,0.0,5.5
2014,C.J. Fiedorowicz,C.J.,Fiedorowicz,TE,6,5.0000,77.0000,265,0.0000,0.0000,4.76,0.0,0.0,4.26,7.1,31.5,116.0,25.0,3.0,Iowa,0,1,1,0.0,5.5
2014,Timothy Flanders,Timothy,Flanders,RB,5,9.0000,69.0000,207,0.0000,0.0000,4.75,0.0,0.0,0.0,7.07,32.0,113.0,20.0,0.0,Sam Houston St.,0,0,0,0.0,4.8
2014,Cameron Fleming,Cameron,Fleming,OT,6,5.0000,77.0000,323,0.0000,0.0000,5.28,0.0,0.0,5.0,8.24,23.5,97.0,26.0,5.0,Stanford,0,12,12,0.0,5.2
2014,David Fluellen,David,Fluellen,RB,5,11.0000,71.0000,224,0.0000,0.0000,4.72,0.0,0.0,0.0,6.9,36.5,120.0,0.0,0.0,Toledo,0,0,0,0.0,5.1
2014,Dee Ford,Dee,Ford,DE,6,2.0000,74.0000,252,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Auburn,0,23,23,0.0,5.4
2014,Khairi Fortt,Khairi,Fortt,ILB,6,2.0000,74.0000,248,0.0000,0.0000,4.7,0.0,0.0,0.0,0.0,36.0,120.0,30.0,4.0,California,0,30,30,0.0,5.2
2014,Bennie Fowler,Bennie,Fowler,WR,6,1.0000,73.0000,217,0.0000,0.0000,4.52,0.0,0.0,4.18,7.06,36.0,126.0,0.0,0.0,Michigan St.,0,0,0,0.0,5.0
2014,Austin Franklin,Austin,Franklin,WR,5,11.0000,71.0000,189,0.0000,0.0000,4.56,0.0,0.0,4.33,7.07,36.0,124.0,7.0,0.0,New Mexico St.,0,0,0,0.0,5.1
2014,Devonta Freeman,Devonta,Freeman,RB,5,8.0000,68.0000,206,0.0000,0.0000,4.58,0.0,0.0,4.26,7.11,31.5,118.0,0.0,4.0,Florida St.,0,7,7,0.0,5.6
2014,Kyle Fuller,Kyle,Fuller,CB,6,0.0000,72.0000,190,0.0000,0.0000,4.49,0.0,0.0,4.19,6.9,38.5,128.0,12.0,1.0,Virginia Tech,0,14,14,0.0,5.4
2014,Zach Fulton,Zach,Fulton,OG,6,5.0000,77.0000,316,0.0000,0.0000,5.16,0.0,0.0,5.16,7.87,24.5,98.0,25.0,7.0,Tennessee,0,1,1,0.0,5.3
2014,Tyler Gaffney,Tyler,Gaffney,RB,5,11.0000,71.0000,220,0.0000,0.0000,4.49,0.0,0.0,4.18,6.78,36.5,116.0,0.0,7.0,Stanford,0,12,12,0.0,5.1
2014,E.J. Gaines,E.J.,Gaines,CB,5,10.0000,70.0000,190,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,Missouri,0,28,28,0.0,5.3
2014,Phillip Gaines,Phillip,Gaines,CB,6,0.0000,72.0000,193,0.0000,0.0000,4.38,0.0,0.0,4.04,6.62,36.5,122.0,11.0,3.0,Rice,0,23,23,0.0,4.5
2014,Jeremy Gallon,Jeremy,Gallon,WR,5,7.0000,67.0000,185,0.0000,0.0000,4.49,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,Michigan,0,20,20,0.0,5.0
2014,Jimmy Garoppolo,Jimmy,Garoppolo,QB,6,2.0000,74.0000,226,0.0000,0.0000,4.97,0.0,0.0,4.26,7.04,30.5,110.0,0.0,2.0,Eastern Illinois,0,30,30,0.0,5.4
2014,James Gayle,James,Gayle,DE,6,4.0000,76.0000,259,0.0000,0.0000,4.7,0.0,0.0,0.0,7.19,37.0,122.0,26.0,0.0,Virginia Tech,0,0,0,0.0,5.3
2014,Jeremiah George,Jeremiah,George,ILB,5,11.0000,71.0000,234,0.0000,0.0000,4.91,0.0,0.0,0.0,0.0,33.0,116.0,28.0,5.0,Iowa St.,0,26,26,0.0,5.2
2014,Justin Gilbert,Justin,Gilbert,CB,6,0.0000,72.0000,202,0.0000,0.0000,4.37,0.0,0.0,0.0,6.92,35.5,126.0,20.0,1.0,Oklahoma St.,0,8,8,0.0,6.3
2014,Crockett Gillmore,Crockett,Gillmore,TE,6,6.0000,78.0000,260,0.0000,0.0000,4.89,0.0,0.0,4.44,7.42,33.5,120.0,0.0,4.0,Colorado St.,0,3,3,0.0,5.0
2014,Demetri Goodson,Demetri,Goodson,CB,5,11.0000,71.0000,194,0.0000,0.0000,4.52,0.0,0.0,4.34,6.8,37.0,123.0,11.0,7.0,Baylor,0,5,5,0.0,5.0
2014,Ryan Grant,Ryan,Grant,WR,6,0.0000,72.0000,199,0.0000,0.0000,4.64,0.0,0.0,4.11,6.68,35.5,119.0,8.0,5.0,Tulane,0,14,14,0.0,5.1
2014,Marion Grice,Marion,Grice,RB,6,0.0000,72.0000,208,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Arizona State,0,9,9,0.0,5.2
2014,Xavier Grimble,Xavier,Grimble,TE,6,4.0000,76.0000,257,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,26.5,113.0,0.0,0.0,USC,0,0,0,0.0,5.2
2014,Ryan Groy,Ryan,Groy,OG,6,5.0000,77.0000,316,0.0000,0.0000,5.19,0.0,0.0,4.47,7.49,26.5,108.0,26.0,0.0,Wisconsin,0,0,0,0.0,5.2
2014,Ra'Shede Hageman,Ra'Shede,Hageman,DT,6,6.0000,78.0000,310,0.0000,0.0000,5.02,0.0,0.0,0.0,7.87,35.5,114.0,32.0,2.0,Minnesota,0,5,5,0.0,6.1
2014,Andre Hal,Andre,Hal,CB,5,10.0000,70.0000,188,0.0000,0.0000,4.5,0.0,0.0,4.27,7.14,35.5,119.0,15.0,7.0,Vanderbilt,0,24,24,0.0,5.2
2014,Jon Halapio,Jon,Halapio,OG,6,3.0000,75.0000,323,0.0000,0.0000,5.34,0.0,0.0,4.83,8.26,21.5,100.0,0.0,6.0,Florida,0,19,19,0.0,5.0
2014,Victor Hampton,Victor,Hampton,CB,5,9.0000,69.0000,197,0.0000,0.0000,4.69,0.0,0.0,4.2,7.01,33.5,118.0,20.0,0.0,South Carolina,0,0,0,0.0,5.3
2014,Jonotthan Harrison,Jonotthan,Harrison,C,6,3.0000,75.0000,304,0.0000,0.0000,5.15,0.0,0.0,4.86,7.97,27.0,113.0,27.0,0.0,Florida,0,0,0,0.0,5.2
2014,Taylor Hart,Taylor,Hart,DE,6,6.0000,78.0000,281,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,Oregon,0,13,13,0.0,5.3
2014,Matt Hazel,Matt,Hazel,WR,6,1.0000,73.0000,198,0.0000,0.0000,4.5,0.0,0.0,4.2,7.08,36.5,118.0,15.0,6.0,Coastal Carolina,0,30,30,0.0,5.2
2014,Marcus Heit,Marcus,Heit,LS,6,3.0000,75.0000,258,0.0000,0.0000,4.91,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,Kansas St.,0,0,0,0.0,5.0
2014,Seantrel Henderson,Seantrel,Henderson,OT,6,7.0000,79.0000,331,0.0000,0.0000,5.04,0.0,0.0,4.77,8.15,24.0,95.0,0.0,8.0,Miami,0,13,13,0.0,5.6
2014,Robert Herron,Robert,Herron,WR,5,9.0000,69.0000,193,0.0000,0.0000,4.48,0.0,0.0,4.27,6.84,35.5,125.0,18.0,6.0,Wyoming,0,25,25,0.0,5.2
2014,Ryan Hewitt,Ryan,Hewitt,FB,6,4.0000,76.0000,246,0.0000,0.0000,4.87,0.0,0.0,4.35,7.04,33.0,109.0,0.0,0.0,Stanford,0,0,0,0.0,5.0
2014,Jeremy Hill,Jeremy,Hill,RB,6,1.0000,73.0000,233,0.0000,0.0000,4.66,0.0,0.0,0.0,0.0,29.0,113.0,20.0,2.0,LSU,0,23,23,0.0,5.8
2014,Anthony Hitchens,Anthony,Hitchens,OLB,6,0.0000,72.0000,240,0.0000,0.0000,4.74,0.0,0.0,4.45,7.15,31.5,116.0,23.0,4.0,Iowa,0,23,23,0.0,5.0
2014,Zach Hocker,Zach,Hocker,K,6,0.0000,72.0000,189,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Arkansas,0,4,4,0.0,4.5
2014,Cody Hoffman,Cody,Hoffman,WR,6,4.0000,76.0000,223,0.0000,0.0000,4.65,0.0,0.0,4.2,6.89,27.5,108.0,13.0,0.0,BYU,0,0,0,0.0,5.1
2014,Tom Hornsey,Tom,Hornsey,P,6,3.0000,75.0000,221,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Memphis,0,0,0,0.0,5.0
2014,Adrian Hubbard,Adrian,Hubbard,OLB,6,6.0000,78.0000,257,0.0000,0.0000,4.69,0.0,0.0,0.0,0.0,38.5,117.0,0.0,0.0,Alabama,0,0,0,0.0,5.4
2014,Josh Huff,Josh,Huff,WR,5,11.0000,71.0000,206,0.0000,0.0000,4.51,0.0,0.0,0.0,0.0,35.5,116.0,14.0,3.0,Oregon,0,22,22,0.0,5.3
2014,Marqueston Huff,Marqueston,Huff,FS,5,11.0000,71.0000,196,0.0000,0.0000,4.49,0.0,0.0,4.19,7.26,35.5,118.0,15.0,4.0,Wyoming,0,26,26,0.0,5.7
2014,Allen Hurns,Allen,Hurns,WR,6,1.0000,73.0000,198,0.0000,0.0000,4.55,0.0,0.0,4.5,7.23,31.0,120.0,14.0,0.0,Miami,0,0,0,0.0,5.1
2014,James Hurst,James,Hurst,OT,6,5.0000,77.0000,296,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Carolina,0,0,0,0.0,5.4
2014,Carlos Hyde,Carlos,Hyde,RB,6,0.0000,72.0000,230,0.0000,0.0000,4.66,0.0,0.0,0.0,0.0,34.5,114.0,19.0,2.0,Ohio St.,0,25,25,0.0,6.2
2014,Kerry Hyder,Kerry,Hyder,DT,6,2.0000,74.0000,290,0.0000,0.0000,5.1,0.0,0.0,0.0,7.23,29.5,108.0,20.0,0.0,Texas Tech,0,0,0,0.0,4.9
2014,Gabe Ikard,Gabe,Ikard,C,6,4.0000,76.0000,304,0.0000,0.0000,5.13,0.0,0.0,4.37,7.3,26.0,103.0,22.0,0.0,Oklahoma,0,0,0,0.0,5.2
2014,Andrew Jackson,Andrew,Jackson,ILB,6,1.0000,73.0000,254,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Western Kentucky,0,11,11,0.0,5.2
2014,Bennett Jackson,Bennett,Jackson,CB,6,0.0000,72.0000,195,0.0000,0.0000,4.51,0.0,0.0,4.0,6.75,38.0,128.0,13.0,6.0,Notre Dame,0,27,27,0.0,5.2
2014,Gabe Jackson,Gabe,Jackson,OG,6,3.0000,75.0000,336,0.0000,0.0000,5.51,0.0,0.0,4.78,8.25,29.0,108.0,30.0,3.0,Mississippi St.,0,17,17,0.0,6.0
2014,Nic Jacobs,Nic,Jacobs,TE,6,5.0000,77.0000,269,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,McNeese St.,0,0,0,0.0,5.0
2014,Ja'Wuan James,Ja'Wuan,James,OT,6,6.0000,78.0000,311,0.0000,0.0000,5.34,0.0,0.0,4.56,7.42,29.0,103.0,22.0,1.0,Tennessee,0,19,19,0.0,5.6
2014,Kendall James,Kendall,James,CB,5,10.0000,70.0000,180,0.0000,0.0000,4.44,0.0,0.0,4.19,6.81,39.0,0.0,9.0,6.0,Maine,0,24,24,0.0,5.3
2014,Jeff Janis,Jeff,Janis,WR,6,3.0000,75.0000,219,0.0000,0.0000,4.42,0.0,0.0,3.98,6.64,37.5,123.0,20.0,8.0,Saginaw Valley St.,0,12,12,0.0,5.3
2014,Stanley Jean-Baptiste,Stanley,Jean-Baptiste,CB,6,3.0000,75.0000,218,0.0000,0.0000,4.61,0.0,0.0,4.33,0.0,41.5,128.0,13.0,2.0,Nebraska,0,26,26,0.0,5.3
2014,Jackson Jeffcoat,Jackson,Jeffcoat,DE,6,3.0000,75.0000,247,0.0000,0.0000,4.63,0.0,0.0,0.0,6.97,36.0,123.0,18.0,0.0,Texas,0,0,0,0.0,5.2
2014,Marcel Jensen,Marcel,Jensen,TE,6,6.0000,78.0000,259,0.0000,0.0000,4.85,0.0,0.0,4.6,7.38,35.0,115.0,24.0,0.0,Fresno St.,0,0,0,0.0,5.3
2014,Timmy Jernigan,Timmy,Jernigan,NT,6,2.0000,74.0000,299,0.0000,0.0000,5.06,0.0,0.0,0.0,0.0,29.5,102.0,27.0,2.0,Florida St.,0,16,16,0.0,5.6
2014,Anthony Johnson,Anthony,Johnson,DT,6,2.0000,74.0000,308,0.0000,0.0000,5.24,0.0,0.0,0.0,7.93,24.5,102.0,20.0,0.0,LSU,0,0,0,0.0,5.6
2014,Dontae Johnson,Dontae,Johnson,CB,6,2.0000,74.0000,200,0.0000,0.0000,4.45,0.0,0.0,4.24,6.82,38.5,124.0,12.0,5.0,N.C. State,0,1,1,0.0,5.3
2014,Storm Johnson,Storm,Johnson,RB,6,0.0000,72.0000,209,0.0000,0.0000,4.6,0.0,0.0,0.0,0.0,35.5,118.0,16.0,7.0,Central Florida,0,30,30,0.0,5.3
2014,Wesley Johnson,Wesley,Johnson,OT,6,5.0000,77.0000,297,0.0000,0.0000,5.11,0.0,0.0,4.64,7.4,29.0,111.0,26.0,6.0,Vanderbilt,0,13,13,0.0,5.2
2014,Christian Jones,Christian,Jones,ILB,6,3.0000,75.0000,240,0.0000,0.0000,4.74,0.0,0.0,0.0,0.0,33.5,115.0,0.0,0.0,Florida St.,0,0,0,0.0,5.3
2014,DaQuan Jones,DaQuan,Jones,DT,6,4.0000,76.0000,322,0.0000,0.0000,5.35,0.0,0.0,0.0,7.73,27.5,101.0,25.0,4.0,Penn St.,0,16,16,0.0,5.6
2014,Howard Jones,Howard,Jones,DE,6,2.0000,74.0000,235,0.0000,0.0000,4.6,0.0,0.0,0.0,7.16,40.5,124.0,21.0,0.0,Shepherd,0,0,0,0.0,5.2
2014,T.J.  Jones,T.J. ,Jones,WR,6,0.0000,72.0000,188,0.0000,0.0000,4.48,0.0,0.0,4.27,6.82,33.0,119.0,0.0,6.0,Notre Dame,0,29,29,0.0,5.4
2014,Reggie Jordan,Reggie,Jordan,TE,6,3.0000,75.0000,240,0.0000,0.0000,4.77,0.0,0.0,4.3,7.22,30.0,116.0,24.0,0.0,Missouri Western,0,0,0,0.0,5.2
2014,Henry Josey,Henry,Josey,RB,5,8.0000,68.0000,194,0.0000,0.0000,4.43,0.0,0.0,4.13,7.07,34.5,118.0,20.0,0.0,Missouri,0,0,0,0.0,5.1
2014,Lamarcus Joyner,Lamarcus,Joyner,CB,5,8.0000,68.0000,184,0.0000,0.0000,4.55,0.0,0.0,4.4,7.26,37.5,124.0,14.0,2.0,Florida St.,0,9,9,0.0,5.2
2014,Devon Kennard,Devon,Kennard,OLB,6,3.0000,75.0000,249,0.0000,0.0000,4.7,0.0,0.0,4.32,7.25,30.0,113.0,23.0,6.0,USC,0,14,14,0.0,5.1
2014,Zachariah Kerr,Zachariah,Kerr,NT,6,1.0000,73.0000,326,0.0000,0.0000,5.08,0.0,0.0,0.0,7.93,28.5,99.0,28.0,0.0,Delaware,0,0,0,0.0,5.1
2014,Christian Kirksey,Christian,Kirksey,OLB,6,2.0000,74.0000,233,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,32.0,122.0,16.0,3.0,Iowa,0,7,7,0.0,5.2
2014,Cyrus Kouandjio,Cyrus,Kouandjio,OT,6,7.0000,79.0000,322,0.0000,0.0000,5.59,0.0,0.0,4.84,7.71,27.5,96.0,21.0,2.0,Alabama,0,12,12,0.0,5.8
2014,Kenny Ladler,Kenny,Ladler,FS,6,0.0000,72.0000,207,0.0000,0.0000,4.7,0.0,0.0,0.0,0.0,36.5,127.0,24.0,0.0,Vanderbilt,0,0,0,0.0,5.0
2014,Jarvis Landry,Jarvis,Landry,WR,5,11.0000,71.0000,205,0.0000,0.0000,4.77,0.0,0.0,0.0,0.0,28.5,110.0,12.0,2.0,LSU,0,31,31,0.0,5.6
2014,Tyler Larsen,Tyler,Larsen,C,6,4.0000,76.0000,313,0.0000,0.0000,0.0,0.0,0.0,4.7,8.22,23.5,102.0,36.0,0.0,Utah St.,0,0,0,0.0,5.2
2014,Cody Latimer,Cody,Latimer,WR,6,2.0000,74.0000,215,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,Indiana,0,24,24,0.0,5.2
2014,Demarcus Lawrence,Demarcus,Lawrence,DE,6,3.0000,75.0000,251,0.0000,0.0000,4.8,0.0,0.0,0.0,7.46,34.5,113.0,20.0,2.0,Boise St.,0,2,2,0.0,6.1
2014,Nevin Lawson,Nevin,Lawson,CB,5,9.0000,69.0000,190,0.0000,0.0000,4.48,0.0,0.0,4.4,7.12,33.0,120.0,16.0,5.0,Utah St.,0,5,5,0.0,4.8
2014,Marqise Lee,Marqise,Lee,WR,6,0.0000,72.0000,192,0.0000,0.0000,4.52,0.0,0.0,4.01,0.0,38.0,127.0,0.0,2.0,USC,0,7,7,0.0,6.2
2014,Charles Leno Jr.,Charles,Leno Jr.,OT,6,4.0000,76.0000,303,0.0000,0.0000,0.0,0.0,0.0,4.4,7.57,29.0,108.0,21.0,8.0,Boise St.,0,22,22,0.0,5.2
2014,A.C. Leonard,A.C.,Leonard,TE,6,2.0000,74.0000,252,0.0000,0.0000,4.5,0.0,0.0,0.0,0.0,34.0,128.0,20.0,0.0,Tennessee St.,0,0,0,0.0,5.0
2014,Richie Leone,Richie,Leone,P,6,3.0000,75.0000,211,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston,0,0,0,0.0,5.0
2014,Taylor Lewan,Taylor,Lewan,OT,6,7.0000,79.0000,309,0.0000,0.0000,4.87,0.0,0.0,4.49,7.39,30.5,117.0,29.0,1.0,Michigan,0,11,11,0.0,6.2
2014,Isaiah Lewis,Isaiah,Lewis,SS,5,10.0000,70.0000,211,0.0000,0.0000,4.6,0.0,0.0,4.47,7.05,36.5,122.0,15.0,0.0,Michigan St.,0,0,0,0.0,5.2
2014,Brandon Linder,Brandon,Linder,OG,6,6.0000,78.0000,311,0.0000,0.0000,5.35,0.0,0.0,0.0,0.0,26.5,100.0,30.0,3.0,Miami,0,29,29,0.0,5.3
2014,Corey Linsley,Corey,Linsley,C,6,3.0000,75.0000,296,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,27.0,0.0,36.0,6.0,Ohio St.,0,1,1,0.0,5.1
2014,Boseko Lokombo,Boseko,Lokombo,OLB,6,2.0000,74.0000,225,0.0000,0.0000,4.66,0.0,0.0,4.3,7.15,0.0,122.0,0.0,0.0,Oregon,0,0,0,0.0,5.1
2014,Spencer Long,Spencer,Long,OG,6,5.0000,77.0000,320,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Nebraska,0,14,14,0.0,5.3
2014,Craig Loston,Craig,Loston,SS,5,11.0000,71.0000,217,0.0000,0.0000,4.65,0.0,0.0,4.35,7.15,32.5,119.0,12.0,0.0,LSU,0,0,0,0.0,5.6
2014,Luke Lucas,Luke,Lucas,OT,6,8.0000,80.0000,316,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kansas St.,0,0,0,0.0,5.2
2014,Marcus Lucas,Marcus,Lucas,WR,6,4.0000,76.0000,218,0.0000,0.0000,4.6,0.0,0.0,4.25,7.07,36.0,124.0,20.0,0.0,Missouri,0,0,0,0.0,5.1
2014,Colt Lyerla,Colt,Lyerla,TE,6,4.0000,76.0000,242,0.0000,0.0000,4.61,0.0,0.0,0.0,0.0,39.0,128.0,15.0,0.0,Oregon,0,0,0,0.0,5.3
2014,Aaron  Lynch,Aaron ,Lynch,DE,6,5.0000,77.0000,249,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,South Florida,0,22,22,0.0,5.2
2014,Arthur Lynch,Arthur,Lynch,TE,6,5.0000,77.0000,258,0.0000,0.0000,4.82,0.0,0.0,4.35,7.38,29.5,116.0,28.0,5.0,Georgia,0,27,27,0.0,5.1
2014,Jordan Lynch,Jordan,Lynch,QB,6,0.0000,72.0000,217,0.0000,0.0000,4.76,0.0,0.0,4.2,6.55,29.5,109.0,0.0,0.0,Northern Illinois,0,0,0,0.0,5.0
2014,Khalil Mack,Khalil,Mack,OLB,6,3.0000,75.0000,251,0.0000,0.0000,4.65,0.0,0.0,4.18,7.08,40.0,128.0,23.0,1.0,Buffalo,0,5,5,0.0,6.7
2014,Cody Mandell,Cody,Mandell,P,6,2.0000,74.0000,216,0.0000,0.0000,4.89,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,Alabama,0,0,0,0.0,5.1
2014,Eathyn Manumaleuna,Eathyn,Manumaleuna,DE,6,2.0000,74.0000,296,0.0000,0.0000,5.16,0.0,0.0,0.0,7.78,28.0,101.0,29.0,0.0,BYU,0,0,0,0.0,5.2
2014,Johnny Manziel,Johnny,Manziel,QB,6,0.0000,72.0000,207,0.0000,0.0000,4.68,0.0,0.0,4.03,6.75,31.5,113.0,0.0,1.0,Texas A&M,0,22,22,0.0,5.9
2014,Cassius Marsh,Cassius,Marsh,DE,6,4.0000,76.0000,252,0.0000,0.0000,4.89,0.0,0.0,0.0,7.08,32.0,108.0,14.0,4.0,UCLA,0,12,12,0.0,5.4
2014,Kareem Martin,Kareem,Martin,DE,6,6.0000,78.0000,272,0.0000,0.0000,4.72,0.0,0.0,0.0,7.2,35.5,129.0,22.0,3.0,North Carolina,0,20,20,0.0,5.3
2014,Marcus Martin,Marcus,Martin,C,6,3.0000,75.0000,320,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,USC,0,6,6,0.0,5.5
2014,Zack Martin,Zack,Martin,OT,6,4.0000,76.0000,308,0.0000,0.0000,0.0,0.0,0.0,4.59,7.65,28.0,106.0,29.0,1.0,Notre Dame,0,16,16,0.0,6.0
2014,Tre Mason,Tre,Mason,RB,5,8.0000,68.0000,207,0.0000,0.0000,4.5,0.0,0.0,4.15,0.0,38.5,126.0,0.0,3.0,Auburn,0,11,11,0.0,5.8
2014,Jeff Mathews,Jeff,Mathews,QB,6,4.0000,76.0000,223,0.0000,0.0000,5.26,0.0,0.0,4.36,7.14,25.5,105.0,0.0,0.0,Cornell,0,0,0,0.0,5.2
2014,Jake  Matthews,Jake ,Matthews,OT,6,5.0000,77.0000,308,0.0000,0.0000,5.07,0.0,0.0,4.47,7.34,30.5,105.0,24.0,1.0,Texas A&M,0,6,6,0.0,6.7
2014,Jordan Matthews,Jordan,Matthews,WR,6,3.0000,75.0000,212,0.0000,0.0000,4.46,0.0,0.0,4.18,6.95,35.5,120.0,21.0,2.0,Vanderbilt,0,10,10,0.0,5.6
2014,Josh Mauro,Josh,Mauro,DE,6,6.0000,78.0000,271,0.0000,0.0000,5.21,0.0,0.0,0.0,7.43,32.0,116.0,21.0,0.0,Stanford,0,0,0,0.0,5.2
2014,AJ McCarron,AJ,McCarron,QB,6,3.0000,75.0000,220,0.0000,0.0000,4.94,0.0,0.0,4.34,7.18,28.0,99.0,0.0,6.0,Alabama,0,4,4,0.0,5.6
2014,Daniel McCullers,Daniel,McCullers,DT,6,7.0000,79.0000,352,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,20.5,97.0,27.0,7.0,Tennessee,0,23,23,0.0,5.6
2014,Dexter McDougle,Dexter,McDougle,CB,5,10.0000,70.0000,196,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Maryland,0,16,16,0.0,5.1
2014,Keith McGill,Keith,McGill,CB,6,3.0000,75.0000,211,0.0000,0.0000,4.51,0.0,0.0,4.18,7.29,39.0,129.0,0.0,4.0,Utah,0,20,20,0.0,5.4
2014,Jerick McKinnon,Jerick,McKinnon,RB,5,9.0000,69.0000,209,0.0000,0.0000,4.41,0.0,0.0,4.12,6.83,40.5,132.0,32.0,3.0,Georgia Southern,0,32,32,0.0,5.2
2014,Zach Mettenberger,Zach,Mettenberger,QB,6,5.0000,77.0000,224,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,LSU,0,18,18,0.0,5.3
2014,Jack Mewhort,Jack,Mewhort,OT,6,6.0000,78.0000,309,0.0000,0.0000,5.37,0.0,0.0,4.64,7.79,26.0,101.0,28.0,2.0,Ohio St.,0,27,27,0.0,5.6
2014,Trey Millard,Trey,Millard,FB,6,2.0000,74.0000,247,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Oklahoma,0,21,21,0.0,5.1
